Timestamp,capp,category,csource,ctags,hostName,shuffle_failed_outputs,shuffle_handler_busy_percent,shuffle_output_bytes,shuffle_success_outputs
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.shuffleOutput,sr217, cluster="chukwa",sr217,0,0,11952135634,2848
1307525430,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,0,0
1307525440,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,0,0
1307525450,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,0,0
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,0,0
1307525470,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,25,370458654,87
1307525480,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,1257547717,300
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,27.5,2128257086,503
1307525500,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,12.5,3036970917,723
1307525510,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,37.5,4015333883,952
1307525520,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,95,4836355863,1117
1307525530,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,95,4844269642,1119
1307525540,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,22.5,5123003363,1221
1307525550,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,27.5,5449178774,1296
1307525560,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,12.5,5747793410,1372
1307525570,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,27.5,6268533884,1465
1307525580,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,17.5,6886606867,1641
1307525590,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,5,7445401814,1779
1307525600,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,15.000001,7864186492,1876
1307525610,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,5,8324801463,1987
1307525620,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,7.5000005,8596334393,2052
1307525630,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,2.5,8630676358,2061
1307525640,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,2.5,8697550834,2077
1307525650,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,2.5,8722510374,2083
1307525660,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,2.5,8739044921,2087
1307525670,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525680,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525690,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525700,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525710,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525720,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525730,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525740,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525750,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525760,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525770,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525780,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525790,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525800,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525810,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525820,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525830,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525840,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525850,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525860,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525870,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525880,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525890,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525900,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525910,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525920,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525930,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525940,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525950,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525960,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525970,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525980,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525990,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526000,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526010,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526020,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526030,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526040,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526050,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526060,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526070,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526080,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307526090,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.shuffleOutput,sr218, cluster="chukwa",sr218,0,0,8975330362,2144
1307525439,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,0,0
1307525449,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,0,0
1307525459,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,5,54565536,12
1307525469,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,45,559092618,118
1307525479,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,17.5,1555282809,371
1307525489,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,40,2488641166,584
1307525499,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,12.5,3513629554,837
1307525509,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,12.5,4528336641,1079
1307525519,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,22.5,5384190825,1283
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,30.000002,5994651848,1421
1307525539,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,20,6549787263,1561
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,17.5,6924016091,1653
1307525559,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,7.5000005,7276641361,1735
1307525569,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,20,7829826275,1867
1307525579,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,7.5000005,8489508472,2026
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,7.5000005,9204850774,2196
1307525599,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,12.5,9678167532,2308
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,10,10287967588,2454
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,12.5,10600996347,2528
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,12.5,10902962922,2600
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,5,11054842651,2639
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,2.5,11086688978,2647
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,10,11106984492,2650
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11232572967,2683
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,2.5,11240048924,2684
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.shuffleOutput,sr219, cluster="chukwa",sr219,0,0,11253115500,2688
