Timestamp,capp,category,csource,ctags,hostName,mapTaskSlots,maps_running,reduceTaskSlots,reduces_running,tasks_completed
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307525430,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,0
1307525440,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,0,0
1307525450,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,0,0
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,2,0
1307525470,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,10
1307525480,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,19
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,24
1307525500,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,33
1307525510,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,39
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,40
1307525530,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,40
1307525540,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,15,10,4,49
1307525550,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,15,10,4,50
1307525560,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,11,10,4,56
1307525570,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,9,10,4,59
1307525580,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,3,10,4,67
1307525590,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,3,10,4,68
1307525600,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,70
1307525610,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525620,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525630,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525640,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525650,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525660,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525670,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525680,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525690,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525700,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525710,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525720,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525730,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525740,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525750,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525760,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525770,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525780,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525790,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525800,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525810,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525820,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525830,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525840,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525850,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525860,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525870,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525880,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525890,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525900,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525910,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525920,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525930,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525940,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525950,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,4,72
1307525960,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,3,73
1307525970,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,3,73
1307525980,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,3,73
1307525990,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,3,73
1307526000,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,2,74
1307526010,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,2,74
1307526020,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,2,74
1307526030,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,1,75
1307526040,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,1,75
1307526050,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,76
1307526060,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,76
1307526070,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,76
1307526080,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,76
1307526090,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,76
1307525439,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,0,0
1307525450,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,0,0
1307525459,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,3,8
1307525470,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,19
1307525479,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,32
1307525489,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,38
1307525499,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,43
1307525510,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,49
1307525519,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,52
1307525530,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,54
1307525539,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,16,10,4,61
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,14,10,4,64
1307525559,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,11,10,4,70
1307525569,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,5,10,4,80
1307525579,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,3,10,4,84
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,2,10,4,87
1307525599,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,1,10,4,88
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,1,10,4,89
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,1,10,4,89
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,4,90
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,3,91
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,2,92
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,2,92
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,2,92
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,2,92
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,0,94
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,0,94
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,0,94
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,0,94
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359853.log,mapred.tasktracker,sr219, cluster="chukwa",sr219,16,0,10,0,94
